Country,Sector,Year of Date,Month of Date,Unit,Value
Slovenia,Industrial,2023,March,Million Cubic Meter,38.520725
Slovenia,Household,2023,March,Million Cubic Meter,39.897275
Slovenia,Power,2023,April,Million Cubic Meter,5.906215
Slovenia,Industrial,2023,April,Million Cubic Meter,38.534471
Slovenia,Household,2023,April,Million Cubic Meter,30.764529
Slovenia,Power,2023,May,Million Cubic Meter,4.871528
Slovenia,Industrial,2023,May,Million Cubic Meter,36.887514
Slovenia,Household,2023,May,Million Cubic Meter,22.032486
Slovenia,Power,2023,June,Million Cubic Meter,3.994368
Slovenia,Industrial,2023,June,Million Cubic Meter,31.872974
Slovenia,Household,2023,June,Million Cubic Meter,17.366856
Slovenia,Power,2023,July,Million Cubic Meter,4.273568
Slovenia,Industrial,2023,July,Million Cubic Meter,29.180937
Slovenia,Household,2023,July,Million Cubic Meter,15.298063
Slovenia,Power,2023,August,Million Cubic Meter,3.721952
Slovenia,Industrial,2023,August,Million Cubic Meter,26.470093
Slovenia,Household,2023,August,Million Cubic Meter,13.876907
Slovenia,Power,2023,September,Million Cubic Meter,4.277451
Slovenia,Industrial,2023,September,Million Cubic Meter,29.263894
Slovenia,Household,2023,September,Million Cubic Meter,16.744106
Slovenia,Power,2023,October,Million Cubic Meter,4.708189
Slovenia,Industrial,2023,October,Million Cubic Meter,32.244892
Slovenia,Household,2023,October,Million Cubic Meter,24.79916
Slovenia,Power,2023,November,Million Cubic Meter,7.69219
Slovenia,Industrial,2023,November,Million Cubic Meter,42.665859
Slovenia,Household,2023,November,Million Cubic Meter,40.010141
Slovenia,Power,2023,December,Million Cubic Meter,9.842857
Slovenia,Industrial,2023,December,Million Cubic Meter,44.107499
Slovenia,Household,2023,December,Million Cubic Meter,51.215561
Slovenia,Power,2022,January,Million Cubic Meter,11.669149
Slovenia,Industrial,2022,January,Million Cubic Meter,54.734281
Slovenia,Household,2022,January,Million Cubic Meter,61.685719
Slovenia,Power,2022,February,Million Cubic Meter,10.023491
Slovenia,Industrial,2022,February,Million Cubic Meter,45.374683
Slovenia,Household,2022,February,Million Cubic Meter,47.199317
Slovenia,Power,2022,March,Million Cubic Meter,11.344741
Slovenia,Industrial,2022,March,Million Cubic Meter,47.898887
Slovenia,Household,2022,March,Million Cubic Meter,47.871113
Slovenia,Power,2022,April,Million Cubic Meter,6.72977
Slovenia,Industrial,2022,April,Million Cubic Meter,38.962819
Slovenia,Household,2022,April,Million Cubic Meter,33.171181
Slovenia,Power,2022,May,Million Cubic Meter,4.695825
Slovenia,Industrial,2022,May,Million Cubic Meter,32.161963
Slovenia,Household,2022,May,Million Cubic Meter,20.550037
Slovenia,Power,2022,June,Million Cubic Meter,3.196606
Slovenia,Industrial,2022,June,Million Cubic Meter,30.909401
Slovenia,Household,2022,June,Million Cubic Meter,17.375599
Slovenia,Power,2022,July,Million Cubic Meter,4.483701
Slovenia,Industrial,2022,July,Million Cubic Meter,29.349368
Slovenia,Household,2022,July,Million Cubic Meter,16.498632
Slovenia,Power,2022,August,Million Cubic Meter,4.260615
Slovenia,Industrial,2022,August,Million Cubic Meter,26.79583
Slovenia,Household,2022,August,Million Cubic Meter,15.06317
Slovenia,Power,2022,September,Million Cubic Meter,3.741044
Slovenia,Industrial,2022,September,Million Cubic Meter,30.001995
Slovenia,Household,2022,September,Million Cubic Meter,18.377005
Slovenia,Power,2022,October,Million Cubic Meter,6.418787
Slovenia,Industrial,2022,October,Million Cubic Meter,31.296421
Slovenia,Household,2022,October,Million Cubic Meter,24.575579
Slovenia,Power,2022,November,Million Cubic Meter,7.864737
Slovenia,Industrial,2022,November,Million Cubic Meter,39.49245
Slovenia,Household,2022,November,Million Cubic Meter,39.46955
Slovenia,Power,2022,December,Million Cubic Meter,12.097377
Slovenia,Industrial,2022,December,Million Cubic Meter,41.781166
Slovenia,Household,2022,December,Million Cubic Meter,49.018834
Slovenia,Power,2021,January,Million Cubic Meter,10.887044
Slovenia,Industrial,2021,January,Million Cubic Meter,56.113867
Slovenia,Household,2021,January,Million Cubic Meter,57.098133
Slovenia,Power,2021,February,Million Cubic Meter,9.516585
Slovenia,Industrial,2021,February,Million Cubic Meter,50.306591
Slovenia,Household,2021,February,Million Cubic Meter,47.252409
Slovenia,Power,2021,March,Million Cubic Meter,10.570844
Slovenia,Industrial,2021,March,Million Cubic Meter,52.244126
Slovenia,Household,2021,March,Million Cubic Meter,47.144874
Slovenia,Power,2021,April,Million Cubic Meter,7.406432
Slovenia,Industrial,2021,April,Million Cubic Meter,48.905227
Slovenia,Household,2021,April,Million Cubic Meter,37.552773
Slovenia,Power,2021,May,Million Cubic Meter,4.75747
Slovenia,Industrial,2021,May,Million Cubic Meter,42.530271
Slovenia,Household,2021,May,Million Cubic Meter,24.377729
Slovenia,Power,2021,June,Million Cubic Meter,3.77893
Slovenia,Industrial,2021,June,Million Cubic Meter,35.71894
Slovenia,Household,2021,June,Million Cubic Meter,17.94106
Slovenia,Power,2021,July,Million Cubic Meter,3.92401
Slovenia,Industrial,2021,July,Million Cubic Meter,32.265532
Slovenia,Household,2021,July,Million Cubic Meter,16.206468
Slovenia,Power,2021,August,Million Cubic Meter,4.231931
Slovenia,Industrial,2021,August,Million Cubic Meter,31.8049
Slovenia,Household,2021,August,Million Cubic Meter,15.9751
Slovenia,Power,2021,September,Million Cubic Meter,5.010103
Slovenia,Industrial,2021,September,Million Cubic Meter,33.772817
Slovenia,Household,2021,September,Million Cubic Meter,18.535183
Slovenia,Power,2021,October,Million Cubic Meter,8.791263
Slovenia,Industrial,2021,October,Million Cubic Meter,46.531888
Slovenia,Household,2021,October,Million Cubic Meter,32.921112
Slovenia,Power,2021,November,Million Cubic Meter,10.144954
Slovenia,Industrial,2021,November,Million Cubic Meter,49.859764
Slovenia,Household,2021,November,Million Cubic Meter,44.993236
Slovenia,Power,2021,December,Million Cubic Meter,12.702185
Slovenia,Industrial,2021,December,Million Cubic Meter,54.157594
Slovenia,Household,2021,December,Million Cubic Meter,57.357406
Slovenia,Power,2020,January,Million Cubic Meter,16.710587
Slovenia,Industrial,2020,January,Million Cubic Meter,56.585036
Slovenia,Household,2020,January,Million Cubic Meter,59.718964
Slovenia,Power,2020,February,Million Cubic Meter,7.751895
Slovenia,Industrial,2020,February,Million Cubic Meter,46.749403
Slovenia,Household,2020,February,Million Cubic Meter,45.544597
Slovenia,Power,2020,March,Million Cubic Meter,8.05227
Slovenia,Industrial,2020,March,Million Cubic Meter,47.569038
Slovenia,Household,2020,March,Million Cubic Meter,44.524962
Slovenia,Power,2020,April,Million Cubic Meter,4.335606
Slovenia,Industrial,2020,April,Million Cubic Meter,36.889949
Slovenia,Household,2020,April,Million Cubic Meter,29.396051
Slovenia,Power,2020,May,Million Cubic Meter,2.910766
Slovenia,Industrial,2020,May,Million Cubic Meter,33.430228
Slovenia,Household,2020,May,Million Cubic Meter,19.927772
Slovenia,Power,2020,June,Million Cubic Meter,2.61764
Slovenia,Industrial,2020,June,Million Cubic Meter,29.56538
Slovenia,Household,2020,June,Million Cubic Meter,15.46762
Slovenia,Power,2020,July,Million Cubic Meter,4.791537
Slovenia,Industrial,2020,July,Million Cubic Meter,33.954263
Slovenia,Household,2020,July,Million Cubic Meter,17.763737
Slovenia,Power,2020,August,Million Cubic Meter,4.937956
Slovenia,Industrial,2020,August,Million Cubic Meter,32.442938
Slovenia,Household,2020,August,Million Cubic Meter,16.973062
Slovenia,Power,2020,September,Million Cubic Meter,7.423093
Slovenia,Industrial,2020,September,Million Cubic Meter,36.224752
Slovenia,Household,2020,September,Million Cubic Meter,20.685248
Slovenia,Power,2020,October,Million Cubic Meter,7.782651
Slovenia,Industrial,2020,October,Million Cubic Meter,43.89446
Slovenia,Household,2020,October,Million Cubic Meter,32.24154
Slovenia,Power,2020,November,Million Cubic Meter,9.91716
Slovenia,Industrial,2020,November,Million Cubic Meter,52.354144
Slovenia,Household,2020,November,Million Cubic Meter,49.003856
Slovenia,Power,2020,December,Million Cubic Meter,10.754699
Slovenia,Industrial,2020,December,Million Cubic Meter,49.809938
Slovenia,Household,2020,December,Million Cubic Meter,54.717062
Slovenia,Power,2019,January,Million Cubic Meter,10.19
Slovenia,Industrial,2019,January,Million Cubic Meter,58.538361
Slovenia,Household,2019,January,Million Cubic Meter,60.461639
Slovenia,Power,2019,February,Million Cubic Meter,7.371
Slovenia,Industrial,2019,February,Million Cubic Meter,48.632305
Slovenia,Household,2019,February,Million Cubic Meter,46.367695
Slovenia,Power,2019,March,Million Cubic Meter,7.767
Slovenia,Industrial,2019,March,Million Cubic Meter,45.928872
Slovenia,Household,2019,March,Million Cubic Meter,42.071128
Slovenia,Power,2019,April,Million Cubic Meter,4.787
Slovenia,Industrial,2019,April,Million Cubic Meter,40.458168
Slovenia,Household,2019,April,Million Cubic Meter,31.541832
Slovenia,Power,2019,May,Million Cubic Meter,4.226
Slovenia,Industrial,2019,May,Million Cubic Meter,42.970492
Slovenia,Household,2019,May,Million Cubic Meter,25.029508
Slovenia,Power,2019,June,Million Cubic Meter,3.034
Slovenia,Industrial,2019,June,Million Cubic Meter,33.09595
Slovenia,Household,2019,June,Million Cubic Meter,16.90405
Slovenia,Power,2019,July,Million Cubic Meter,3.432
Slovenia,Industrial,2019,July,Million Cubic Meter,32.434031
Slovenia,Household,2019,July,Million Cubic Meter,16.565969
Slovenia,Power,2019,August,Million Cubic Meter,5.664
Slovenia,Industrial,2019,August,Million Cubic Meter,36.405545
Slovenia,Household,2019,August,Million Cubic Meter,18.594455
Slovenia,Power,2019,September,Million Cubic Meter,4.274
Slovenia,Industrial,2019,September,Million Cubic Meter,36.589383
Slovenia,Household,2019,September,Million Cubic Meter,20.410617
Slovenia,Power,2019,October,Million Cubic Meter,7.378
Slovenia,Industrial,2019,October,Million Cubic Meter,41.898168
Slovenia,Household,2019,October,Million Cubic Meter,30.101832
Slovenia,Power,2019,November,Million Cubic Meter,8.135
Slovenia,Industrial,2019,November,Million Cubic Meter,43.319277
Slovenia,Household,2019,November,Million Cubic Meter,39.680723
Slovenia,Power,2019,December,Million Cubic Meter,8.83
Slovenia,Industrial,2019,December,Million Cubic Meter,47.709981
Slovenia,Household,2019,December,Million Cubic Meter,51.290019
Spain,Power,2024,January,Million Cubic Meter,384
Spain,Industrial,2024,January,Million Cubic Meter,1507
Spain,Household,2024,January,Million Cubic Meter,514
Spain,Power,2024,February,Million Cubic Meter,423
Spain,Industrial,2024,February,Million Cubic Meter,2344
Spain,Household,2024,February,Million Cubic Meter,800
Spain,Power,2024,March,Million Cubic Meter,453
Spain,Industrial,2024,March,Million Cubic Meter,2180
Spain,Household,2024,March,Million Cubic Meter,744
Spain,Power,2024,April,Million Cubic Meter,424
Spain,Industrial,2024,April,Million Cubic Meter,1706
Spain,Household,2024,April,Million Cubic Meter,582
Spain,Power,2024,May,Million Cubic Meter,407
Spain,Industrial,2024,May,Million Cubic Meter,1610
Spain,Household,2024,May,Million Cubic Meter,549
Spain,Power,2024,June,Million Cubic Meter,425
Spain,Industrial,2024,June,Million Cubic Meter,1403
Spain,Household,2024,June,Million Cubic Meter,479
Spain,Power,2024,July,Million Cubic Meter,674
Spain,Industrial,2024,July,Million Cubic Meter,1331
Spain,Household,2024,July,Million Cubic Meter,454
Spain,Power,2024,August,Million Cubic Meter,714
Spain,Industrial,2024,August,Million Cubic Meter,1185
Spain,Household,2024,August,Million Cubic Meter,404
Spain,Power,2024,September,Million Cubic Meter,574
Spain,Industrial,2024,September,Million Cubic Meter,1108
Spain,Household,2024,September,Million Cubic Meter,378
Spain,Power,2024,October,Million Cubic Meter,550
Spain,Industrial,2024,October,Million Cubic Meter,1158
Spain,Household,2024,October,Million Cubic Meter,395
Spain,Power,2024,November,Million Cubic Meter,793
Spain,Industrial,2024,November,Million Cubic Meter,1425
Spain,Household,2024,November,Million Cubic Meter,486
Spain,Power,2024,December,Million Cubic Meter,993
Spain,Industrial,2024,December,Million Cubic Meter,1677
Spain,Household,2024,December,Million Cubic Meter,572
Spain,Power,2023,January,Million Cubic Meter,551
Spain,Industrial,2023,January,Million Cubic Meter,2403
Spain,Household,2023,January,Million Cubic Meter,848
Spain,Power,2023,February,Million Cubic Meter,856
Spain,Industrial,2023,February,Million Cubic Meter,2376
Spain,Household,2023,February,Million Cubic Meter,839
Spain,Power,2023,March,Million Cubic Meter,607
Spain,Industrial,2023,March,Million Cubic Meter,2144
Spain,Household,2023,March,Million Cubic Meter,757
Spain,Power,2023,April,Million Cubic Meter,568
Spain,Industrial,2023,April,Million Cubic Meter,1629
Spain,Household,2023,April,Million Cubic Meter,575
Spain,Power,2023,May,Million Cubic Meter,659
Spain,Industrial,2023,May,Million Cubic Meter,1476
Spain,Household,2023,May,Million Cubic Meter,521
Spain,Power,2023,June,Million Cubic Meter,904
Spain,Industrial,2023,June,Million Cubic Meter,1270
Spain,Household,2023,June,Million Cubic Meter,448
Spain,Power,2023,July,Million Cubic Meter,993
Spain,Industrial,2023,July,Million Cubic Meter,1160
Spain,Household,2023,July,Million Cubic Meter,410
Spain,Power,2023,August,Million Cubic Meter,991
Spain,Industrial,2023,August,Million Cubic Meter,1050
Spain,Household,2023,August,Million Cubic Meter,371
Spain,Power,2023,September,Million Cubic Meter,958
Spain,Industrial,2023,September,Million Cubic Meter,1259
Spain,Household,2023,September,Million Cubic Meter,444
Spain,Power,2023,October,Million Cubic Meter,786
Spain,Industrial,2023,October,Million Cubic Meter,1444
Spain,Household,2023,October,Million Cubic Meter,510
Spain,Power,2023,November,Million Cubic Meter,574
Spain,Industrial,2023,November,Million Cubic Meter,1915
Spain,Household,2023,November,Million Cubic Meter,676
Spain,Power,2023,December,Million Cubic Meter,631
Spain,Industrial,2023,December,Million Cubic Meter,2392
Spain,Household,2023,December,Million Cubic Meter,844
Spain,Power,2022,January,Million Cubic Meter,1113
Spain,Industrial,2022,January,Million Cubic Meter,2966
Spain,Household,2022,January,Million Cubic Meter,1138
Spain,Power,2022,February,Million Cubic Meter,890
Spain,Industrial,2022,February,Million Cubic Meter,2438
Spain,Household,2022,February,Million Cubic Meter,935
Spain,Power,2022,March,Million Cubic Meter,733
Spain,Industrial,2022,March,Million Cubic Meter,2538
Spain,Household,2022,March,Million Cubic Meter,974
Spain,Power,2022,April,Million Cubic Meter,610
Spain,Industrial,2022,April,Million Cubic Meter,1897
Spain,Household,2022,April,Million Cubic Meter,728
Spain,Power,2022,May,Million Cubic Meter,714
Spain,Industrial,2022,May,Million Cubic Meter,1525
Spain,Household,2022,May,Million Cubic Meter,585
Spain,Power,2022,June,Million Cubic Meter,1250
Spain,Industrial,2022,June,Million Cubic Meter,1138
Spain,Household,2022,June,Million Cubic Meter,437
Spain,Power,2022,July,Million Cubic Meter,1638
Spain,Industrial,2022,July,Million Cubic Meter,969
Spain,Household,2022,July,Million Cubic Meter,372
Spain,Power,2022,August,Million Cubic Meter,1585
Spain,Industrial,2022,August,Million Cubic Meter,860
Spain,Household,2022,August,Million Cubic Meter,330
Spain,Power,2022,September,Million Cubic Meter,1499
Spain,Industrial,2022,September,Million Cubic Meter,830
Spain,Household,2022,September,Million Cubic Meter,319
Spain,Power,2022,October,Million Cubic Meter,1364
Spain,Industrial,2022,October,Million Cubic Meter,1042
Spain,Household,2022,October,Million Cubic Meter,400
Spain,Power,2022,November,Million Cubic Meter,906
Spain,Industrial,2022,November,Million Cubic Meter,1708
Spain,Household,2022,November,Million Cubic Meter,656
Spain,Power,2022,December,Million Cubic Meter,833
Spain,Industrial,2022,December,Million Cubic Meter,1876
Spain,Household,2022,December,Million Cubic Meter,720
Spain,Power,2021,January,Million Cubic Meter,539
